epoch,accuracy,loss
703,0.9616977572441101,0.09454194456338882
704,0.9612041711807251,0.09378431737422943
705,0.9609079957008362,0.09409338235855103
706,0.9611301422119141,0.09255436807870865
707,0.9600393176078796,0.09890533983707428
708,0.961214005947113,0.09256140142679214
709,0.9615941047668457,0.09233187884092331
710,0.9603453278541565,0.09623368084430695
711,0.9614855051040649,0.09194473177194595
712,0.9613621234893799,0.09277767688035965
713,0.9615200757980347,0.09160739183425903
714,0.9600442051887512,0.09816502034664154
715,0.9610511660575867,0.09395063668489456
716,0.9602860808372498,0.09522702544927597
717,0.9606859087944031,0.09328170865774155
718,0.9614953398704529,0.0938807800412178
719,0.9606859087944031,0.09444183111190796
720,0.961682915687561,0.09143302589654922
721,0.9598813652992249,0.1031254306435585
722,0.9603897333145142,0.09583130478858948
723,0.961214005947113,0.09217958897352219
724,0.9614558815956116,0.09257145971059799
725,0.960720419883728,0.09356825053691864
726,0.9603946805000305,0.09560607373714447
727,0.9610610008239746,0.09466706961393356
728,0.961090624332428,0.09388480335474014
729,0.9609770774841309,0.09332691133022308
730,0.9616681337356567,0.09241786599159241
731,0.9608981013298035,0.09407857060432434
732,0.9613670110702515,0.09281843155622482
733,0.960769772529602,0.09524837136268616
734,0.9608389139175415,0.09494352340698242
735,0.9607895612716675,0.09452912956476212
736,0.961658239364624,0.09192903339862823
737,0.961041271686554,0.09337244182825089
738,0.9604489803314209,0.09678957611322403
739,0.961139976978302,0.0932789072394371
740,0.9606760144233704,0.09344127774238586
741,0.9611794948577881,0.09273635596036911
742,0.9606859087944031,0.09521292895078659
743,0.9614608287811279,0.09248893707990646
744,0.9608438611030579,0.09427189081907272
745,0.9604094624519348,0.096341073513031
746,0.9618655443191528,0.09100759029388428
747,0.9612337946891785,0.09480960667133331
748,0.9612831473350525,0.09257050603628159
749,0.9601972103118896,0.09566161036491394
750,0.9613078236579895,0.09387660026550293
751,0.9611942768096924,0.09198355674743652
752,0.9615989923477173,0.09238764643669128
753,0.9610610008239746,0.0943649560213089
754,0.9614855051040649,0.09211363643407822
755,0.9595752954483032,0.09960120916366577
756,0.9607993960380554,0.09304220229387283
757,0.960636556148529,0.09627117216587067
758,0.961189329624176,0.09245673567056656
759,0.9599208235740662,0.0977441594004631
760,0.9616385102272034,0.09171608090400696
761,0.9618161916732788,0.09117662161588669
762,0.9608339667320251,0.09498126804828644
763,0.9593631029129028,0.11534354835748672
764,0.9603058099746704,0.09571077674627304
765,0.9616977572441101,0.09176869690418243
766,0.9603157043457031,0.09555207192897797
767,0.9612584710121155,0.09175629168748856
768,0.9612090587615967,0.09247824549674988
769,0.9617125391960144,0.09277066588401794
770,0.9619148969650269,0.09129462391138077
771,0.960720419883728,0.09483501315116882
772,0.961139976978302,0.09619906544685364
773,0.9611350297927856,0.09304795414209366
774,0.9613127112388611,0.09356309473514557
775,0.9612239003181458,0.09313833713531494
776,0.9613867998123169,0.09324703365564346
777,0.9618408679962158,0.09184899181127548
778,0.9609277248382568,0.09531833231449127
779,0.9615941047668457,0.0926576554775238
780,0.9608833193778992,0.09592239558696747
781,0.9617520570755005,0.0917067751288414
782,0.961189329624176,0.09423679113388062
783,0.9603453278541565,0.09495081007480621
784,0.9614312052726746,0.09268366545438766
785,0.961682915687561,0.09347850829362869
786,0.9611597061157227,0.09398799389600754
787,0.9611103534698486,0.0953378900885582
788,0.9598171710968018,0.10406126827001572
789,0.9609425663948059,0.10033413022756577
790,0.9610116481781006,0.09407102316617966
791,0.9609622955322266,0.09191775321960449
792,0.9611794948577881,0.09216556698083878
793,0.9600047469139099,0.09775213897228241
794,0.9617125391960144,0.09295080602169037
795,0.9612732529640198,0.0934305489063263
796,0.961090624332428,0.09444154798984528
797,0.961189329624176,0.09350579977035522
798,0.9618161916732788,0.0904494896531105
799,0.9610313773155212,0.09464354813098907
800,0.9618852734565735,0.09281114488840103
801,0.9613571763038635,0.09290183335542679
802,0.9615151286125183,0.09310439229011536
803,0.9611794948577881,0.09367712587118149
804,0.9608438611030579,0.0938607007265091
805,0.9619938731193542,0.09100694209337234
806,0.9613522291183472,0.09524137526750565
807,0.9613078236579895,0.09230919182300568
808,0.9619938731193542,0.09127000719308853
809,0.9615398049354553,0.09206897020339966
810,0.9620827436447144,0.09064970910549164
811,0.9612584710121155,0.0931045338511467
812,0.9615891575813293,0.09160646796226501
813,0.9614164233207703,0.09380611032247543
814,0.9606316089630127,0.09328530728816986
815,0.9599158763885498,0.09756717085838318
816,0.9608586430549622,0.09330669790506363
817,0.9611103534698486,0.09501272439956665
818,0.960167646408081,0.09582658857107162
819,0.9616385102272034,0.09245086461305618
820,0.9617471098899841,0.09242497384548187
821,0.9617865681648254,0.09147319942712784
822,0.9611745476722717,0.0946258082985878
823,0.96123868227005,0.09343216568231583
824,0.9616039395332336,0.09251619875431061
825,0.9617322683334351,0.09127046167850494
826,0.9616187810897827,0.09171471744775772
827,0.9614213109016418,0.09362534433603287
828,0.9612337946891785,0.09490299224853516
829,0.9606809616088867,0.09573386609554291
830,0.9613522291183472,0.09356848150491714
831,0.9610610008239746,0.09469147026538849
832,0.9614855051040649,0.09328026324510574
833,0.961682915687561,0.0932488664984703
834,0.9607599377632141,0.09531476348638535
835,0.9619544148445129,0.0913393571972847
836,0.9608932137489319,0.10390079766511917
837,0.961214005947113,0.09448125958442688
838,0.9614015817642212,0.09351511299610138
839,0.96062171459198,0.09648576378822327
840,0.9608142375946045,0.09464896470308304
841,0.961090624332428,0.09404405951499939
842,0.9610560536384583,0.09327199310064316
843,0.9610955715179443,0.09347813576459885
844,0.9607154726982117,0.09422320872545242
845,0.9612485766410828,0.09450560063123703
846,0.9613916873931885,0.09302613884210587
847,0.9608487486839294,0.09258173406124115
848,0.9611005187034607,0.09420504420995712
849,0.9615398049354553,0.09177689999341965
850,0.9613571763038635,0.09316470474004745
851,0.9608142375946045,0.0953170582652092
852,0.9607056379318237,0.09551294147968292
853,0.9613966345787048,0.09412471204996109
854,0.9607352614402771,0.09309151768684387
855,0.9618803858757019,0.09160657227039337
856,0.9609425663948059,0.09578148275613785
857,0.9606118202209473,0.09527722746133804
858,0.9612979292869568,0.09328025579452515
859,0.9617372155189514,0.09159189462661743
860,0.9615200757980347,0.09323393553495407
861,0.9614213109016418,0.09134069085121155
862,0.9609425663948059,0.09728024899959564
863,0.9617273807525635,0.09144928306341171
864,0.961510181427002,0.09304261952638626
865,0.9614805579185486,0.09266462922096252
866,0.961115300655365,0.0939745232462883
867,0.9609030485153198,0.0946933850646019
868,0.9615398049354553,0.09144151955842972
869,0.960646390914917,0.09535454213619232
870,0.9615792632102966,0.09256494790315628
871,0.9613028764724731,0.09535249322652817
872,0.9613867998123169,0.0933242067694664
873,0.9619050621986389,0.0916547104716301
874,0.960276186466217,0.09624879062175751
875,0.9612041711807251,0.09260902553796768
876,0.9598171710968018,0.09884647279977798
877,0.9610807299613953,0.09466356784105301
878,0.9604588150978088,0.09581900388002396
879,0.9618458151817322,0.09089041501283646
880,0.9617273807525635,0.09176527708768845
881,0.9617520570755005,0.0922582820057869
882,0.9616681337356567,0.09295129030942917
883,0.9607056379318237,0.09416716545820236
884,0.9621814489364624,0.09091127663850784
885,0.9611449241638184,0.09240096807479858
886,0.9613226056098938,0.09334913641214371
887,0.9610560536384583,0.09384249895811081
888,0.9607895612716675,0.09533831477165222
889,0.9609672427177429,0.09397482872009277
890,0.9606859087944031,0.09491699188947678
891,0.96062171459198,0.09729354083538055
892,0.9623196721076965,0.09166992455720901
893,0.9599899053573608,0.09695446491241455
894,0.9613621234893799,0.09229370951652527
895,0.960547685623169,0.09618431329727173
896,0.9608191847801208,0.09353547543287277
897,0.9610363245010376,0.09228938072919846
898,0.9611202478408813,0.09297026693820953
899,0.9613571763038635,0.09218960255384445
900,0.960547685623169,0.09811434149742126
901,0.9599800705909729,0.09970376640558243
902,0.9599701762199402,0.09842506796121597
903,0.9610758423805237,0.09698966145515442
904,0.961707592010498,0.09298659861087799
905,0.9612979292869568,0.0938907191157341
906,0.9610017538070679,0.09485964477062225
907,0.9608833193778992,0.09424571692943573
908,0.9578280448913574,0.10647410154342651
909,0.9615545868873596,0.09347391873598099
910,0.9608734250068665,0.09554696828126907
911,0.9604341387748718,0.0958264023065567
912,0.9612584710121155,0.09217362105846405
913,0.9611794948577881,0.09365660697221756
914,0.9613818526268005,0.09253915399312973
915,0.9606760144233704,0.09598609805107117
916,0.9610462188720703,0.09473787248134613
917,0.9613867998123169,0.0942002460360527
918,0.9606907963752747,0.09444727003574371
919,0.9611548185348511,0.09466468542814255
920,0.9608389139175415,0.09537655860185623
921,0.9616484045982361,0.0925082191824913
922,0.9604736566543579,0.09455172717571259
923,0.9612782001495361,0.09403906762599945
924,0.9610807299613953,0.09430354088544846
925,0.9604144096374512,0.09591718018054962
926,0.9611449241638184,0.09306921064853668
927,0.9602416753768921,0.09597653150558472
928,0.9608635902404785,0.09294094145298004
929,0.9599652290344238,0.0980120524764061
930,0.9595605134963989,0.09724349528551102
931,0.9611301422119141,0.09183105081319809
932,0.9596246480941772,0.09978803247213364
933,0.9606316089630127,0.09454240649938583
934,0.961164653301239,0.09286759793758392
935,0.9610264897346497,0.09322354942560196
936,0.9603403806686401,0.09495142102241516
937,0.9608339667320251,0.09421969950199127
938,0.9606118202209473,0.09496814757585526
939,0.9603897333145142,0.09656497091054916
940,0.9603304862976074,0.09429482370615005
941,0.9604440331459045,0.09526456892490387
942,0.9610511660575867,0.09279906749725342
943,0.9607253670692444,0.09406079351902008
944,0.9604539275169373,0.0946609377861023
945,0.9604193568229675,0.09411897510290146
946,0.9613670110702515,0.09176614880561829
947,0.9609573483467102,0.09330853074789047
948,0.9601626992225647,0.10201433300971985
949,0.9603749513626099,0.09639187157154083
950,0.9609622955322266,0.09761861711740494
951,0.9610758423805237,0.09326339513063431
952,0.9590521454811096,0.11507916450500488
953,0.9595111608505249,0.09757110476493835
954,0.9611449241638184,0.09306959062814713
955,0.960202157497406,0.09585617482662201
956,0.960671067237854,0.0940578430891037
957,0.9595111608505249,0.09778142720460892
958,0.9612337946891785,0.09396695345640182
959,0.9606069326400757,0.09658526629209518
960,0.9601478576660156,0.09635068476200104
961,0.9598665237426758,0.09717850387096405
962,0.9610560536384583,0.09447874128818512
963,0.9597234129905701,0.09863235801458359
964,0.9608783721923828,0.09331542998552322
965,0.9595950841903687,0.10215213894844055
966,0.9613127112388611,0.09255112707614899
967,0.960167646408081,0.09607327729463577
968,0.960276186466217,0.0950765609741211
969,0.9613621234893799,0.09267822653055191
970,0.9608043432235718,0.09339985996484756
971,0.9616385102272034,0.09131086617708206
972,0.9599356651306152,0.09575846791267395
973,0.9608389139175415,0.09319658577442169
974,0.9606612324714661,0.0940086767077446
975,0.9606562852859497,0.09341079741716385
976,0.9613028764724731,0.09283477067947388
977,0.9605427384376526,0.09581458568572998
978,0.960276186466217,0.09490100294351578
979,0.9610610008239746,0.09427046030759811
980,0.9613621234893799,0.09240490198135376
981,0.9602564573287964,0.09499963372945786
982,0.9606414437294006,0.09490685164928436
983,0.9611696004867554,0.09349999576807022
984,0.9600886702537537,0.09508585184812546
985,0.9601824283599854,0.0943787470459938
986,0.9607402086257935,0.0958515927195549
987,0.9604933857917786,0.09685630351305008
988,0.9608685374259949,0.09418334066867828
989,0.9603107571601868,0.09583348780870438
990,0.9601577520370483,0.09654944390058517
991,0.9607105851173401,0.09630724042654037
992,0.9612979292869568,0.0930345207452774
993,0.9604193568229675,0.09607600420713425
994,0.9605575799942017,0.09480992704629898
995,0.9607154726982117,0.09316439926624298
996,0.9606809616088867,0.09310244023799896
997,0.9598615765571594,0.10030874609947205
998,0.96062171459198,0.09459944814443588
999,0.960276186466217,0.099586121737957
